id,parent_id, locale, category_position, category_title, category_description, category_color, category_image, category_image_thumb, category_visible, category_trusted
"2654","976","en_US","0","FRANCISCO PRACIANO","FRANCISCO PRACIANO é DEPUTADO FEDERAL do PT pela Unidade da Federação AM","867624",NULL,NULL,"1","0"
"2655","976","en_US","0","FÁBIO FARIA","FÁBIO FARIA é DEPUTADO FEDERAL do PSD pela Unidade da Federação RN","706624",NULL,NULL,"1","0"
"2656","976","en_US","0","FÁBIO RAMALHO","FÁBIO RAMALHO é DEPUTADO FEDERAL do PV pela Unidade da Federação MG","926624",NULL,NULL,"1","0"
"2657","976","en_US","0","FÁBIO SOUTO","FÁBIO SOUTO é DEPUTADO FEDERAL do DEM pela Unidade da Federação BA","137624",NULL,NULL,"1","0"
"2658","976","en_US","0","FÁTIMA BEZERRA","FÁTIMA BEZERRA é DEPUTADO FEDERAL do PT pela Unidade da Federação RN","275624",NULL,NULL,"1","0"
"2659","976","en_US","0","FÁTIMA PELAES","FÁTIMA PELAES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação AP","238624",NULL,NULL,"1","0"
"2660","976","en_US","0","FÉLIX MENDONÇA JÚNIOR","FÉLIX MENDONÇA JÚNIOR é DEPUTADO FEDERAL do PDT pela Unidade da Federação BA","273624",NULL,NULL,"1","0"
"2661","976","en_US","0","GABRIEL CHALITA","GABRIEL CHALITA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação SP","861624",NULL,NULL,"1","0"
"2662","976","en_US","0","GABRIEL GUIMARÃES","GABRIEL GUIMARÃES é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","165624",NULL,NULL,"1","0"
"2663","976","en_US","0","GENECIAS NORONHA","GENECIAS NORONHA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação CE","295624",NULL,NULL,"1","0"
"2664","976","en_US","0","GEORGE HILTON","GEORGE HILTON é DEPUTADO FEDERAL do PRB pela Unidade da Federação MG","626624",NULL,NULL,"1","0"
"2665","976","en_US","0","GERALDO RESENDE","GERALDO RESENDE é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MS","322624",NULL,NULL,"1","0"
"2666","976","en_US","0","GERALDO SIMÕES","GERALDO SIMÕES é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","815624",NULL,NULL,"1","0"
"2667","976","en_US","0","GERALDO THADEU","GERALDO THADEU é DEPUTADO FEDERAL do PSD pela Unidade da Federação MG","919624",NULL,NULL,"1","0"
"2668","976","en_US","0","GIACOBO","GIACOBO é DEPUTADO FEDERAL do PR pela Unidade da Federação PR","455624",NULL,NULL,"1","0"
"2669","976","en_US","0","GILMAR MACHADO","GILMAR MACHADO é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","706624",NULL,NULL,"1","0"
"2670","976","en_US","0","GIOVANI CHERINI","GIOVANI CHERINI é DEPUTADO FEDERAL do PDT pela Unidade da Federação RS","395624",NULL,NULL,"1","0"
"2671","976","en_US","0","GIOVANNI QUEIROZ","GIOVANNI QUEIROZ é DEPUTADO FEDERAL do PDT pela Unidade da Federação PA","151624",NULL,NULL,"1","0"
"2672","976","en_US","0","GIROTO","GIROTO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MS","537624",NULL,NULL,"1","0"
"2673","976","en_US","0","GIVALDO CARIMBÃO","GIVALDO CARIMBÃO é DEPUTADO FEDERAL do PSB pela Unidade da Federação AL","981624",NULL,NULL,"1","0"
"2674","976","en_US","0","GLADSON CAMELI","GLADSON CAMELI é DEPUTADO FEDERAL do PP pela Unidade da Federação AC","812624",NULL,NULL,"1","0"
"2675","976","en_US","0","GLAUBER BRAGA","GLAUBER BRAGA é DEPUTADO FEDERAL do PSB pela Unidade da Federação RJ","273624",NULL,NULL,"1","0"
"2676","976","en_US","0","GONZAGA PATRIOTA","GONZAGA PATRIOTA é DEPUTADO FEDERAL do PSB pela Unidade da Federação PE","895624",NULL,NULL,"1","0"
"2677","976","en_US","0","GORETE PEREIRA","GORETE PEREIRA é DEPUTADO FEDERAL do PR pela Unidade da Federação CE","421624",NULL,NULL,"1","0"
"2678","976","en_US","0","GUILHERME CAMPOS","GUILHERME CAMPOS é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","222624",NULL,NULL,"1","0"
"2679","976","en_US","0","GUILHERME MUSSI","GUILHERME MUSSI é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","365624",NULL,NULL,"1","0"
"2680","976","en_US","0","HELENO SILVA","HELENO SILVA é DEPUTADO FEDERAL do PRB pela Unidade da Federação SE","214624",NULL,NULL,"1","0"
"2681","976","en_US","0","HENRIQUE AFONSO","HENRIQUE AFONSO é DEPUTADO FEDERAL do PV pela Unidade da Federação AC","753624",NULL,NULL,"1","0"
"2682","976","en_US","0","HENRIQUE EDUARDO ALVES","HENRIQUE EDUARDO ALVES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RN","150624",NULL,NULL,"1","0"
"2683","976","en_US","0","HENRIQUE FONTANA","HENRIQUE FONTANA é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","868624",NULL,NULL,"1","0"
"2684","976","en_US","0","HENRIQUE OLIVEIRA","HENRIQUE OLIVEIRA é DEPUTADO FEDERAL do PR pela Unidade da Federação AM","165624",NULL,NULL,"1","0"
"2685","976","en_US","0","HERMES PARCIANELLO","HERMES PARCIANELLO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PR","470624",NULL,NULL,"1","0"
"2686","976","en_US","0","HEULER CRUVINEL","HEULER CRUVINEL é DEPUTADO FEDERAL do PSD pela Unidade da Federação GO","556624",NULL,NULL,"1","0"
"2687","976","en_US","0","HOMERO PEREIRA","HOMERO PEREIRA é DEPUTADO FEDERAL do PSD pela Unidade da Federação MT","615624",NULL,NULL,"1","0"
"2688","976","en_US","0","HUGO LEAL","HUGO LEAL é DEPUTADO FEDERAL do PSC pela Unidade da Federação RJ","955624",NULL,NULL,"1","0"
"2689","976","en_US","0","HUGO MOTTA","HUGO MOTTA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PB","911624",NULL,NULL,"1","0"
"2690","976","en_US","0","HUGO NAPOLEÃO","HUGO NAPOLEÃO é DEPUTADO FEDERAL do PSD pela Unidade da Federação PI","791624",NULL,NULL,"1","0"
"2691","976","en_US","0","HÉLIO SANTOS","HÉLIO SANTOS é DEPUTADO FEDERAL do PSD pela Unidade da Federação MA","196624",NULL,NULL,"1","0"
"2692","976","en_US","0","INOCÊNCIO OLIVEIRA","INOCÊNCIO OLIVEIRA é DEPUTADO FEDERAL do PR pela Unidade da Federação PE","930624",NULL,NULL,"1","0"
"2693","976","en_US","0","IRACEMA PORTELLA","IRACEMA PORTELLA é DEPUTADO FEDERAL do PP pela Unidade da Federação PI","683624",NULL,NULL,"1","0"
"2694","976","en_US","0","IRAJÁ ABREU","IRAJÁ ABREU é DEPUTADO FEDERAL do PSD pela Unidade da Federação TO","765624",NULL,NULL,"1","0"
"2695","976","en_US","0","IRINY LOPES","IRINY LOPES é DEPUTADO FEDERAL do PT pela Unidade da Federação ES","923624",NULL,NULL,"1","0"
"2696","976","en_US","0","ISAÍAS SILVESTRE","ISAÍAS SILVESTRE é DEPUTADO FEDERAL do PSB pela Unidade da Federação MG","251624",NULL,NULL,"1","0"
"2697","976","en_US","0","IVAN VALENTE","IVAN VALENTE é DEPUTADO FEDERAL do PSOL pela Unidade da Federação SP","888624",NULL,NULL,"1","0"
"2698","976","en_US","0","IZALCI","IZALCI é DEPUTADO FEDERAL do PSDB pela Unidade da Federação DF","219624",NULL,NULL,"1","0"
"2699","976","en_US","0","JAIME MARTINS","JAIME MARTINS é DEPUTADO FEDERAL do PR pela Unidade da Federação MG","891624",NULL,NULL,"1","0"
"2700","976","en_US","0","JAIR BOLSONARO","JAIR BOLSONARO é DEPUTADO FEDERAL do PP pela Unidade da Federação RJ","503624",NULL,NULL,"1","0"
"2701","976","en_US","0","JAIRO ATAÍDE","JAIRO ATAÍDE é DEPUTADO FEDERAL do DEM pela Unidade da Federação MG","395624",NULL,NULL,"1","0"
"2702","976","en_US","0","JANDIRA FEGHALI","JANDIRA FEGHALI é DEPUTADO FEDERAL do PC do B pela Unidade da Federação RJ","641624",NULL,NULL,"1","0"
"2703","976","en_US","0","JANETE CAPIBERIBE","JANETE CAPIBERIBE é DEPUTADO FEDERAL do PSB pela Unidade da Federação AP","969624",NULL,NULL,"1","0"
"2704","976","en_US","0","JANETE ROCHA PIETÁ","JANETE ROCHA PIETÁ é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","607624",NULL,NULL,"1","0"
"2705","976","en_US","0","JAQUELINE RORIZ","JAQUELINE RORIZ é DEPUTADO FEDERAL do PMN pela Unidade da Federação DF","885624",NULL,NULL,"1","0"
"2706","976","en_US","0","JEAN WYLLYS","JEAN WYLLYS é DEPUTADO FEDERAL do PSOL pela Unidade da Federação RJ","135624",NULL,NULL,"1","0"
"2707","976","en_US","0","JEFFERSON CAMPOS","JEFFERSON CAMPOS é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","481624",NULL,NULL,"1","0"
"2708","976","en_US","0","JERÔNIMO GOERGEN","JERÔNIMO GOERGEN é DEPUTADO FEDERAL do PP pela Unidade da Federação RS","521624",NULL,NULL,"1","0"
"2709","976","en_US","0","JESUS RODRIGUES","JESUS RODRIGUES é DEPUTADO FEDERAL do PT pela Unidade da Federação PI","639624",NULL,NULL,"1","0"
"2710","976","en_US","0","JHONATAN DE JESUS","JHONATAN DE JESUS é DEPUTADO FEDERAL do PRB pela Unidade da Federação RR","136624",NULL,NULL,"1","0"
"2711","976","en_US","0","JILMAR TATTO","JILMAR TATTO é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","527624",NULL,NULL,"1","0"
"2712","976","en_US","0","JOAQUIM BELTRÃO","JOAQUIM BELTRÃO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação AL","795624",NULL,NULL,"1","0"
"2713","976","en_US","0","JONAS DONIZETTE","JONAS DONIZETTE é DEPUTADO FEDERAL do PSB pela Unidade da Federação SP","834624",NULL,NULL,"1","0"
"2714","976","en_US","0","JORGE BITTAR","JORGE BITTAR é DEPUTADO FEDERAL do PT pela Unidade da Federação RJ","239624",NULL,NULL,"1","0"
"2715","976","en_US","0","JORGE BOEIRA","JORGE BOEIRA é DEPUTADO FEDERAL do PSD pela Unidade da Federação SC","301624",NULL,NULL,"1","0"
"2716","976","en_US","0","JORGE CORTE REAL","JORGE CORTE REAL é DEPUTADO FEDERAL do PTB pela Unidade da Federação PE","727624",NULL,NULL,"1","0"
"2717","976","en_US","0","JORGE TADEU MUDALEN","JORGE TADEU MUDALEN é DEPUTADO FEDERAL do DEM pela Unidade da Federação SP","896624",NULL,NULL,"1","0"
"2718","976","en_US","0","JORGINHO MELLO","JORGINHO MELLO é DEPUTADO FEDERAL do PR pela Unidade da Federação SC","510624",NULL,NULL,"1","0"
"2719","976","en_US","0","JOSE STÉDILE","JOSE STÉDILE é DEPUTADO FEDERAL do PSB pela Unidade da Federação RS","424624",NULL,NULL,"1","0"
"2720","976","en_US","0","JOSIAS GOMES","JOSIAS GOMES é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","915624",NULL,NULL,"1","0"
"2721","976","en_US","0","JOSUÉ BENGTSON","JOSUÉ BENGTSON é DEPUTADO FEDERAL do PTB pela Unidade da Federação PA","597624",NULL,NULL,"1","0"
"2722","976","en_US","0","JOSÉ AIRTON","JOSÉ AIRTON é DEPUTADO FEDERAL do PT pela Unidade da Federação CE","520624",NULL,NULL,"1","0"
"2723","976","en_US","0","JOSÉ AUGUSTO MAIA","JOSÉ AUGUSTO MAIA é DEPUTADO FEDERAL do PTB pela Unidade da Federação PE","535624",NULL,NULL,"1","0"
"2724","976","en_US","0","JOSÉ CARLOS ARAÚJO","JOSÉ CARLOS ARAÚJO é DEPUTADO FEDERAL do PSD pela Unidade da Federação BA","375624",NULL,NULL,"1","0"
"2725","976","en_US","0","JOSÉ CHAVES","JOSÉ CHAVES é DEPUTADO FEDERAL do PTB pela Unidade da Federação PE","122624",NULL,NULL,"1","0"
"2726","976","en_US","0","JOSÉ DE FILIPPI","JOSÉ DE FILIPPI é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","173624",NULL,NULL,"1","0"
"2727","976","en_US","0","JOSÉ GUIMARÃES","JOSÉ GUIMARÃES é DEPUTADO FEDERAL do PT pela Unidade da Federação CE","864624",NULL,NULL,"1","0"
"2728","976","en_US","0","JOSÉ HUMBERTO","JOSÉ HUMBERTO é DEPUTADO FEDERAL do PHS pela Unidade da Federação MG","372624",NULL,NULL,"1","0"
"2729","976","en_US","0","JOSÉ LINHARES","JOSÉ LINHARES é DEPUTADO FEDERAL do PP pela Unidade da Federação CE","830624",NULL,NULL,"1","0"
"2730","976","en_US","0","JOSÉ MENTOR","JOSÉ MENTOR é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","947624",NULL,NULL,"1","0"
"2731","976","en_US","0","JOSÉ NUNES","JOSÉ NUNES é DEPUTADO FEDERAL do PSD pela Unidade da Federação BA","527624",NULL,NULL,"1","0"
"2732","976","en_US","0","JOSÉ OTÁVIO GERMANO","JOSÉ OTÁVIO GERMANO é DEPUTADO FEDERAL do PP pela Unidade da Federação RS","369624",NULL,NULL,"1","0"
"2733","976","en_US","0","JOSÉ PRIANTE","JOSÉ PRIANTE é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PA","555624",NULL,NULL,"1","0"
"2734","976","en_US","0","JOSÉ ROCHA","JOSÉ ROCHA é DEPUTADO FEDERAL do PR pela Unidade da Federação BA","514624",NULL,NULL,"1","0"
"2735","976","en_US","0","JOVAIR ARANTES","JOVAIR ARANTES é DEPUTADO FEDERAL do PTB pela Unidade da Federação GO","596624",NULL,NULL,"1","0"
"2736","976","en_US","0","JOÃO ANANIAS","JOÃO ANANIAS é DEPUTADO FEDERAL do PC do B pela Unidade da Federação CE","102624",NULL,NULL,"1","0"
"2737","976","en_US","0","JOÃO ARRUDA","JOÃO ARRUDA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PR","525624",NULL,NULL,"1","0"
"2738","976","en_US","0","JOÃO BITTAR","JOÃO BITTAR é DEPUTADO FEDERAL do DEM pela Unidade da Federação MG","219624",NULL,NULL,"1","0"
"2739","976","en_US","0","JOÃO CAMPOS","JOÃO CAMPOS é DEPUTADO FEDERAL do PSDB pela Unidade da Federação GO","816624",NULL,NULL,"1","0"
"2740","976","en_US","0","JOÃO CARLOS BACELAR","JOÃO CARLOS BACELAR é DEPUTADO FEDERAL do PR pela Unidade da Federação BA","930624",NULL,NULL,"1","0"
"2741","976","en_US","0","JOÃO DADO","JOÃO DADO é DEPUTADO FEDERAL do PDT pela Unidade da Federação SP","365624",NULL,NULL,"1","0"
"2742","976","en_US","0","JOÃO LEÃO","JOÃO LEÃO é DEPUTADO FEDERAL do PP pela Unidade da Federação BA","577624",NULL,NULL,"1","0"
"2743","976","en_US","0","JOÃO LYRA","JOÃO LYRA é DEPUTADO FEDERAL do PSD pela Unidade da Federação AL","975624",NULL,NULL,"1","0"
"2744","976","en_US","0","JOÃO MAGALHÃES","JOÃO MAGALHÃES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","581624",NULL,NULL,"1","0"
"2745","976","en_US","0","JOÃO MAIA","JOÃO MAIA é DEPUTADO FEDERAL do PR pela Unidade da Federação RN","245624",NULL,NULL,"1","0"
"2746","976","en_US","0","JOÃO PAULO CUNHA","JOÃO PAULO CUNHA é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","655624",NULL,NULL,"1","0"
"2747","976","en_US","0","JOÃO PAULO LIMA","JOÃO PAULO LIMA é DEPUTADO FEDERAL do PT pela Unidade da Federação PE","550624",NULL,NULL,"1","0"
"2748","976","en_US","0","JOÃO PIZZOLATTI","JOÃO PIZZOLATTI é DEPUTADO FEDERAL do PP pela Unidade da Federação SC","928624",NULL,NULL,"1","0"
"2749","976","en_US","0","JOÃO RODRIGUES","JOÃO RODRIGUES é DEPUTADO FEDERAL do PSD pela Unidade da Federação SC","827624",NULL,NULL,"1","0"
"2750","976","en_US","0","JUNJI ABE","JUNJI ABE é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","140624",NULL,NULL,"1","0"
"2751","976","en_US","0","JUTAHY JUNIOR","JUTAHY JUNIOR é DEPUTADO FEDERAL do PSDB pela Unidade da Federação BA","216624",NULL,NULL,"1","0"
"2752","976","en_US","0","JÂNIO NATAL","JÂNIO NATAL é DEPUTADO FEDERAL do PRP pela Unidade da Federação BA","275624",NULL,NULL,"1","0"
"2753","976","en_US","0","JÔ MORAES","JÔ MORAES é DEPUTADO FEDERAL do PC do B pela Unidade da Federação MG","149624",NULL,NULL,"1","0"
"2754","976","en_US","0","JÚLIO CAMPOS","JÚLIO CAMPOS é DEPUTADO FEDERAL do DEM pela Unidade da Federação MT","982624",NULL,NULL,"1","0"
"2755","976","en_US","0","JÚLIO CESAR","JÚLIO CESAR é DEPUTADO FEDERAL do PSD pela Unidade da Federação PI","217624",NULL,NULL,"1","0"
"2756","976","en_US","0","JÚLIO DELGADO","JÚLIO DELGADO é DEPUTADO FEDERAL do PSB pela Unidade da Federação MG","896624",NULL,NULL,"1","0"
"2757","976","en_US","0","JÚNIOR COIMBRA","JÚNIOR COIMBRA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação TO","173624",NULL,NULL,"1","0"
"2758","976","en_US","0","KEIKO OTA","KEIKO OTA é DEPUTADO FEDERAL do PSB pela Unidade da Federação SP","732624",NULL,NULL,"1","0"
"2759","976","en_US","0","LAEL VARELLA","LAEL VARELLA é DEPUTADO FEDERAL do DEM pela Unidade da Federação MG","392624",NULL,NULL,"1","0"
"2760","976","en_US","0","LAERCIO OLIVEIRA","LAERCIO OLIVEIRA é DEPUTADO FEDERAL do PR pela Unidade da Federação SE","309624",NULL,NULL,"1","0"
"2761","976","en_US","0","LAUREZ MOREIRA","LAUREZ MOREIRA é DEPUTADO FEDERAL do PSB pela Unidade da Federação TO","440624",NULL,NULL,"1","0"
"2762","976","en_US","0","LAURIETE","LAURIETE é DEPUTADO FEDERAL do PSC pela Unidade da Federação ES","345624",NULL,NULL,"1","0"
"2763","976","en_US","0","LEANDRO VILELA","LEANDRO VILELA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação GO","859624",NULL,NULL,"1","0"
"2764","976","en_US","0","LELO COIMBRA","LELO COIMBRA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação ES","118624",NULL,NULL,"1","0"
"2765","976","en_US","0","LEONARDO GADELHA","LEONARDO GADELHA é DEPUTADO FEDERAL do PSC pela Unidade da Federação PB","865624",NULL,NULL,"1","0"
"2766","976","en_US","0","LEONARDO MONTEIRO","LEONARDO MONTEIRO é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","368624",NULL,NULL,"1","0"
"2767","976","en_US","0","LEONARDO PICCIANI","LEONARDO PICCIANI é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RJ","978624",NULL,NULL,"1","0"
"2768","976","en_US","0","LEONARDO QUINTÃO","LEONARDO QUINTÃO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","719624",NULL,NULL,"1","0"
"2769","976","en_US","0","LEONARDO VILELA","LEONARDO VILELA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação GO","686624",NULL,NULL,"1","0"
"2770","976","en_US","0","LEOPOLDO MEYER","LEOPOLDO MEYER é DEPUTADO FEDERAL do PSB pela Unidade da Federação PR","749624",NULL,NULL,"1","0"
"2771","976","en_US","0","LILIAM SÁ","LILIAM SÁ é DEPUTADO FEDERAL do PSD pela Unidade da Federação RJ","215624",NULL,NULL,"1","0"
"2772","976","en_US","0","LINCOLN PORTELA","LINCOLN PORTELA é DEPUTADO FEDERAL do PR pela Unidade da Federação MG","826624",NULL,NULL,"1","0"
"2773","976","en_US","0","LIRA MAIA","LIRA MAIA é DEPUTADO FEDERAL do DEM pela Unidade da Federação PA","103624",NULL,NULL,"1","0"
"2774","976","en_US","0","LOURIVAL MENDES","LOURIVAL MENDES é DEPUTADO FEDERAL do PT do B pela Unidade da Federação MA","988624",NULL,NULL,"1","0"
"2775","976","en_US","0","LUCI CHOINACKI","LUCI CHOINACKI é DEPUTADO FEDERAL do PT pela Unidade da Federação SC","995624",NULL,NULL,"1","0"
"2776","976","en_US","0","LUCIANA SANTOS","LUCIANA SANTOS é DEPUTADO FEDERAL do PC do B pela Unidade da Federação PE","106624",NULL,NULL,"1","0"
"2777","976","en_US","0","LUCIANO CASTRO","LUCIANO CASTRO é DEPUTADO FEDERAL do PR pela Unidade da Federação RR","664624",NULL,NULL,"1","0"
"2778","976","en_US","0","LUCIO VIEIRA LIMA","LUCIO VIEIRA LIMA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação BA","143624",NULL,NULL,"1","0"
"2779","976","en_US","0","LUIS CARLOS HEINZE","LUIS CARLOS HEINZE é DEPUTADO FEDERAL do PP pela Unidade da Federação RS","430624",NULL,NULL,"1","0"
"2780","976","en_US","0","LUIS TIBÉ","LUIS TIBÉ é DEPUTADO FEDERAL do PT do B pela Unidade da Federação MG","159624",NULL,NULL,"1","0"
"2781","976","en_US","0","LUIZ ALBERTO","LUIZ ALBERTO é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","991624",NULL,NULL,"1","0"
"2782","976","en_US","0","LUIZ ARGÔLO","LUIZ ARGÔLO é DEPUTADO FEDERAL do PP pela Unidade da Federação BA","908624",NULL,NULL,"1","0"
"2783","976","en_US","0","LUIZ CARLOS","LUIZ CARLOS é DEPUTADO FEDERAL do PSDB pela Unidade da Federação AP","435624",NULL,NULL,"1","0"
"2784","976","en_US","0","LUIZ CARLOS SETIM","LUIZ CARLOS SETIM é DEPUTADO FEDERAL do DEM pela Unidade da Federação PR","945624",NULL,NULL,"1","0"
"2785","976","en_US","0","LUIZ COUTO","LUIZ COUTO é DEPUTADO FEDERAL do PT pela Unidade da Federação PB","531624",NULL,NULL,"1","0"
"2786","976","en_US","0","LUIZ FERNANDO FARIA","LUIZ FERNANDO FARIA é DEPUTADO FEDERAL do PP pela Unidade da Federação MG","103624",NULL,NULL,"1","0"
"2787","976","en_US","0","LUIZ FERNANDO MACHADO","LUIZ FERNANDO MACHADO é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","304624",NULL,NULL,"1","0"
"2788","976","en_US","0","LUIZ NISHIMORI","LUIZ NISHIMORI é DEPUTADO FEDERAL do PSDB pela Unidade da Federação PR","665624",NULL,NULL,"1","0"
"2789","976","en_US","0","LUIZ PITIMAN","LUIZ PITIMAN é DEPUTADO FEDERAL do PMDB pela Unidade da Federação DF","653624",NULL,NULL,"1","0"
"2790","976","en_US","0","LUIZ SÉRGIO","LUIZ SÉRGIO é DEPUTADO FEDERAL do PT pela Unidade da Federação RJ","770624",NULL,NULL,"1","0"
"2791","976","en_US","0","LUIZA ERUNDINA","LUIZA ERUNDINA é DEPUTADO FEDERAL do PSB pela Unidade da Federação SP","781624",NULL,NULL,"1","0"
"2792","976","en_US","0","LÁZARO BOTELHO","LÁZARO BOTELHO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação TO","197624",NULL,NULL,"1","0"
"2793","976","en_US","0","LÚCIO VALE","LÚCIO VALE é DEPUTADO FEDERAL do PR pela Unidade da Federação PA","730624",NULL,NULL,"1","0"
"2794","976","en_US","0","MAGELA","MAGELA é DEPUTADO FEDERAL do PT pela Unidade da Federação DF","195624",NULL,NULL,"1","0"
"2795","976","en_US","0","MANATO","MANATO é DEPUTADO FEDERAL do PDT pela Unidade da Federação ES","217624",NULL,NULL,"1","0"
"2796","976","en_US","0","MANDETTA","MANDETTA é DEPUTADO FEDERAL do DEM pela Unidade da Federação MS","624624",NULL,NULL,"1","0"
"2797","976","en_US","0","MANOEL JUNIOR","MANOEL JUNIOR é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PB","203624",NULL,NULL,"1","0"
"2798","976","en_US","0","MANOEL SALVIANO","MANOEL SALVIANO é DEPUTADO FEDERAL do PSD pela Unidade da Federação CE","786624",NULL,NULL,"1","0"
"2799","976","en_US","0","MANUELA D'ÁVILA","MANUELA D'ÁVILA é DEPUTADO FEDERAL do PC do B pela Unidade da Federação RS","671624",NULL,NULL,"1","0"
"2800","976","en_US","0","MARA GABRILLI","MARA GABRILLI é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","105624",NULL,NULL,"1","0"
"2801","976","en_US","0","MARCELO AGUIAR","MARCELO AGUIAR é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","555624",NULL,NULL,"1","0"
"2802","976","en_US","0","MARCELO CASTRO","MARCELO CASTRO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PI","847624",NULL,NULL,"1","0"
"2803","976","en_US","0","MARCELO MATOS","MARCELO MATOS é DEPUTADO FEDERAL do PDT pela Unidade da Federação RJ","179624",NULL,NULL,"1","0"
"2804","976","en_US","0","MARCIO BITTAR","MARCIO BITTAR é DEPUTADO FEDERAL do PSDB pela Unidade da Federação AC","476624",NULL,NULL,"1","0"
"2805","976","en_US","0","MARCO MAIA","MARCO MAIA é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","470624",NULL,NULL,"1","0"
"2806","976","en_US","0","MARCO TEBALDI","MARCO TEBALDI é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SC","278624",NULL,NULL,"1","0"
"2807","976","en_US","0","MARCON","MARCON é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","1f5624",NULL,NULL,"1","0"
"2808","976","en_US","0","MARCOS MEDRADO","MARCOS MEDRADO é DEPUTADO FEDERAL do PDT pela Unidade da Federação BA","626624",NULL,NULL,"1","0"
"2809","976","en_US","0","MARCOS MONTES","MARCOS MONTES é DEPUTADO FEDERAL do PSD pela Unidade da Federação MG","712624",NULL,NULL,"1","0"
"2810","976","en_US","0","MARCOS ROGÉRIO","MARCOS ROGÉRIO é DEPUTADO FEDERAL do PDT pela Unidade da Federação RO","563624",NULL,NULL,"1","0"
"2811","976","en_US","0","MARCUS PESTANA","MARCUS PESTANA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MG","672624",NULL,NULL,"1","0"
"2812","976","en_US","0","MARINHA RAUPP","MARINHA RAUPP é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RO","338624",NULL,NULL,"1","0"
"2813","976","en_US","0","MARLLOS SAMPAIO","MARLLOS SAMPAIO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PI","410624",NULL,NULL,"1","0"
"2814","976","en_US","0","MARÇAL FILHO","MARÇAL FILHO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MS","794624",NULL,NULL,"1","0"
"2815","976","en_US","0","MAURO BENEVIDES","MAURO BENEVIDES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação CE","518624",NULL,NULL,"1","0"
"2816","976","en_US","0","MAURO LOPES","MAURO LOPES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","535624",NULL,NULL,"1","0"
"2817","976","en_US","0","MAURO MARIANI","MAURO MARIANI é DEPUTADO FEDERAL do PMDB pela Unidade da Federação SC","512624",NULL,NULL,"1","0"
"2818","976","en_US","0","MAURO NAZIF","MAURO NAZIF é DEPUTADO FEDERAL do PSB pela Unidade da Federação RO","685624",NULL,NULL,"1","0"
"2819","976","en_US","0","MAURÍCIO QUINTELLA LESSA","MAURÍCIO QUINTELLA LESSA é DEPUTADO FEDERAL do PR pela Unidade da Federação AL","207624",NULL,NULL,"1","0"
"2820","976","en_US","0","MAURÍCIO TRINDADE","MAURÍCIO TRINDADE é DEPUTADO FEDERAL do PR pela Unidade da Federação BA","792624",NULL,NULL,"1","0"
